Product,Price,Description,Url 
"
Corsair 64GB (4 x 16GB) Dominator Platinum RGB, DDR4 3600MHz, CL18, 1.35V, musta
","603,00 
                                        ","Näyttävä ja suorituskykyinen muistisarja!  
                                        ",jimms.fi/fi/Product/Show/157543/cmt64gx4m4z3600c18/corsair-64gb-4-x-16gb-dominator-platinum-rgb-ddr4-3600mhz-cl18-1_35v-musta
"
Corsair 32GB (2 x 16GB) Vengeance RGB PRO, DDR4 3000MHz, CL16, 1.35V, musta
","304,00 
                                        ","Tyrmäävä RGB-valaisu, iskevä design ja ylivertainen ylikellotus samassa paketissa!  
                                        ",jimms.fi/fi/Product/Show/157820/cmw64gx4m2d3000c16/corsair-32gb-2-x-16gb-vengeance-rgb-pro-ddr4-3000mhz-cl16-1_35v-musta
"
Crucial 16GB (2 x 8GB) Ballistix White, DDR4 3000MHz, CL15, 1.35V, valkoinen
","89,00 
                                        ","Muistipuoli kuntoon Crucialin avulla!  
                                        ",jimms.fi/fi/Product/Show/158711/bl2k8g30c15u4w/crucial-16gb-2-x-8gb-ballistix-white-ddr4-3000mhz-cl15-1_35v-valkoinen
"
Crucial 32GB (2 x 16GB) Ballistix White, DDR4 3000MHz, CL15, 1.35V, valkoinen
","179,00 
                                        ","Muistipuoli kuntoon Crucialin avulla!  
                                        ",jimms.fi/fi/Product/Show/158712/bl2k16g30c15u4w/crucial-32gb-2-x-16gb-ballistix-white-ddr4-3000mhz-cl15-1_35v-valkoinen
"
Crucial 32GB (2 x 16GB) Ballistix Red, DDR4 3000MHz, CL15, 1.35V, punainen
","179,00 
                                        ","Muistipuoli kuntoon Crucialin avulla!  
                                        ",jimms.fi/fi/Product/Show/158722/bl2k16g30c15u4r/crucial-32gb-2-x-16gb-ballistix-red-ddr4-3000mhz-cl15-1_35v-punainen
"
Crucial 32GB (2 x 16GB) Ballistix RGB White, DDR4 3200MHz, CL16, 1.35V, valkoinen
","219,00 
                                        ","Muistipuoli kuntoon Crucialin avulla! | RGB-valaisu!  
                                        ",jimms.fi/fi/Product/Show/158740/bl2k16g32c16u4wl/crucial-32gb-2-x-16gb-ballistix-rgb-white-ddr4-3200mhz-cl16-1_35v-valkoinen
"
Crucial 16GB (2 x 8GB) Ballistix RGB Red, DDR4 3000MHz, CL15, 1.35V, punainen
","99,00 
                                        ","Muistipuoli kuntoon Crucialin avulla! | RGB-valaisu!  
                                        ",jimms.fi/fi/Product/Show/158745/bl2k8g30c15u4rl/crucial-16gb-2-x-8gb-ballistix-rgb-red-ddr4-3000mhz-cl15-1_35v-punainen
"
Crucial 32GB (2 x 16GB) Ballistix RGB Red, DDR4 3000MHz, CL15, 1.35V, punainen
","199,00 
                                        ","Muistipuoli kuntoon Crucialin avulla! | RGB-valaisu!  
                                        ",jimms.fi/fi/Product/Show/158746/bl2k16g30c15u4rl/crucial-32gb-2-x-16gb-ballistix-rgb-red-ddr4-3000mhz-cl15-1_35v-punainen
"
Crucial 32GB (2 x 16GB) Ballistix RGB Red, DDR4 3200MHz, CL16, 1.35V, punainen
","219,00 
                                        ","Muistipuoli kuntoon Crucialin avulla! | RGB-valaisu!  
                                        ",jimms.fi/fi/Product/Show/158748/bl2k16g32c16u4rl/crucial-32gb-2-x-16gb-ballistix-rgb-red-ddr4-3200mhz-cl16-1_35v-punainen
"
Corsair 128GB (8 x 16GB) Vengeance LPX, DDR4 2933MHz, CL16, 1.35V, musta
","718,00 
                                        ","Muistipuoli kuntoon Corsairin avulla!  
                                        ",jimms.fi/fi/Product/Show/160043/cmk128gx4m8z2933c16/corsair-128gb-8-x-16gb-vengeance-lpx-ddr4-2933mhz-cl16-1_35v-musta
"
Corsair 64GB (4 x 16GB) Vengeance LPX, DDR4 3600MHz, CL18, 1.35V, musta
","498,00 
                                        ","Muistipuoli kuntoon Corsairin avulla!  
                                        ",jimms.fi/fi/Product/Show/160087/cmk64gx4m4b3600c18/corsair-64gb-4-x-16gb-vengeance-lpx-ddr4-3600mhz-cl18-1_35v-musta
"
Corsair 32GB (1 x 32GB) Value Select, DDR4 2400MHz, CL16, 1.20V, musta
","175,00 
                                        ","Muistia johon voit luottaa!  
                                        ",jimms.fi/fi/Product/Show/160092/cmv32gx4m1a2400c16/corsair-32gb-1-x-32gb-value-select-ddr4-2400mhz-cl16-1_20v-musta
"
Corsair 32GB (4 x 8GB) Vengeance LPX, DDR4 3200MHz, CL16, 1.35V, musta
","157,00 
                                        ","Muistipuoli kuntoon Corsairin avulla!  
                                        ",jimms.fi/fi/Product/Show/160753/cmk32gx4m4e3200c16/corsair-32gb-4-x-8gb-vengeance-lpx-ddr4-3200mhz-cl16-1_35v-musta
"
Corsair 32GB (2 x 16GB) Vengeance Performance, DDR4 2933MHz, SO-DIMM, CL19, 1.20V, musta
","145,00 
                                        ","Muistipuoli kuntoon Corsairin avulla!  
                                        ",jimms.fi/fi/Product/Show/164420/cmsx32gx4m2a2933c19/corsair-32gb-2-x-16gb-vengeance-performance-ddr4-2933mhz-so-dimm-cl19-1_20v-musta
"
Kingston 16GB (1 x 16GB) DDR4 2933MHz, SO-DIMM, CL21, 1.20V
","51,00 
                                        ",,jimms.fi/fi/Product/Show/165755/kcp429ss8-16/kingston-16gb-1-x-16gb-ddr4-2933mhz-so-dimm-cl21-1_20v
"
Corsair 4x4GB, DDR3 1600MHz, CL9
","101,00 
                                        ",,jimms.fi/fi/Product/Show/72399/cmx16gx3m4a1600c9/corsair-4x4gb-ddr3-1600mhz-cl9
"
Kingston 4x8GB, DDR3 1333MHz, CL9
","174,00 
                                        ",,jimms.fi/fi/Product/Show/72463/kvr1333d3n9k4-32g/kingston-4x8gb-ddr3-1333mhz-cl9
"
Kingston 16GB (2x8GB) HyperX Fury, DDR3 1600MHz, CL10, 1.5V, sininen
","95,00 
                                        ",,jimms.fi/fi/Product/Show/95964/hx316c10fk2-16/kingston-16gb-2x8gb-hyperx-fury-ddr3-1600mhz-cl10-1_5v-sininen
"
G.Skill 4GB (1 x 4GB), DDR3 1333MHz, SODIMM, 1.35V
","22,00 
                                        ",,jimms.fi/fi/Product/Show/99630/f3-1333c9s-4gsl/g-skill-4gb-1-x-4gb-ddr3-1333mhz-sodimm-1_35v
"
Kingston 16GB (2x8GB) HyperX Fury, DDR3 1866MHz, CL11, 1.35V, musta
","90,00 
                                        ",,jimms.fi/fi/Product/Show/115144/hx318lc11fbk2-16/kingston-16gb-2x8gb-hyperx-fury-ddr3-1866mhz-cl11-1_35v-musta
"
Corsair 64GB (8 x 8GB) Vengeance LPX DDR4 2133MHz, 1.2V, musta
","382,00 
                                        ",,jimms.fi/fi/Product/Show/121929/cmk64gx4m8a2133c13/corsair-64gb-8-x-8gb-vengeance-lpx-ddr4-2133mhz-1_2v-musta
"
Corsair 32GB (4x8GB) Vengeance LED, DDR4 3000MHz, CL15, 1.35V
","314,00 
                                        ","Näyttävät ja suorituskykyiset muistit Corsairilta! Valkoinen LED-valaisu!  
                                        ",jimms.fi/fi/Product/Show/122434/cmu32gx4m4c3000c15/corsair-32gb-4x8gb-vengeance-led-ddr4-3000mhz-cl15-1_35v
"
Corsair 16GB (2x8GB) Dominator Platinum, DDR4 4000MHz, CL19, 1.35V, musta/valkoinen
","353,00 
                                        ",,jimms.fi/fi/Product/Show/130816/cmd16gx4m2e4000c19/corsair-16gb-2x8gb-dominator-platinum-ddr4-4000mhz-cl19-1_35v-musta-valkoinen
"
Kingston 32GB (4x8GB) HyperX Predator, DDR4 2400MHz, CL12, 1.35V
","160,00 
                                        ",,jimms.fi/fi/Product/Show/131327/hx424c12pb3k4-32/kingston-32gb-4x8gb-hyperx-predator-ddr4-2400mhz-cl12-1_35v
"
Corsair 64GB (8 x 8GB) Vengeance LPX, DDR4 3000MHz, CL16, 1.35V, musta
","538,00 
                                        ",,jimms.fi/fi/Product/Show/138758/cmk64gx4m8c3000c16/corsair-64gb-8-x-8gb-vengeance-lpx-ddr4-3000mhz-cl16-1_35v-musta
"
Team Group 16GB (4x4GB) Dark Series, DDR4 3000MHz, CL16, 1.35V
","259,00 
                                        ",,jimms.fi/fi/Product/Show/141342/tdked416g3000hc16aqc01/team-group-16gb-4x4gb-dark-series-ddr4-3000mhz-cl16-1_35v
"
Corsair 64GB (8 x 8GB) Vengeance RGB PRO, DDR4 3000MHz, CL15, 1.35V, valkoinen
","496,00 
                                        ","Tyrmäävä RGB-valaisu, iskevä design ja ylivertainen ylikellotus samassa paketissa!  
                                        ",jimms.fi/fi/Product/Show/142705/cmw64gx4m8c3000c15w/corsair-64gb-8-x-8gb-vengeance-rgb-pro-ddr4-3000mhz-cl15-1_35v-valkoinen
"
Corsair 64GB (4 x 16GB) Vengeance RGB PRO, 3000MHz, CL15, 1.35V, valkoinen
","387,00 
                                        ","Tyrmäävä RGB-valaisu, iskevä design ja ylivertainen ylikellotus samassa paketissa!  
                                        ",jimms.fi/fi/Product/Show/144945/cmw64gx4m4c3000c15w/corsair-64gb-4-x-16gb-vengeance-rgb-pro-3000mhz-cl15-1_35v-valkoinen
"
Crucial 32GB (4x8GB) Ballistix Tactical, DDR4 2666MHz, CL16, 1.2V
","249,00 
                                        ",,jimms.fi/fi/Product/Show/147816/blt4k8g4d26afta/crucial-32gb-4x8gb-ballistix-tactical-ddr4-2666mhz-cl16-1_2v
"
Crucial 16GB (2 x 8GB) Ballistix Sport LT DDR4 2400MHz SODIMM, CL16, 1.2V
","149,00 
                                        ",,jimms.fi/fi/Product/Show/147837/bls2k8g4s240fsd/crucial-16gb-2-x-8gb-ballistix-sport-lt-ddr4-2400mhz-sodimm-cl16-1_2v
"
Crucial 16GB (2 x 8GB) Ballistix Sport AT, DDR4 3000MHz, CL17, 1.35V
","89,00 
                                        ",,jimms.fi/fi/Product/Show/147839/bls2k8g4d30cestk/crucial-16gb-2-x-8gb-ballistix-sport-at-ddr4-3000mhz-cl17-1_35v
"
G.Skill 32GB (4 x 8GB) Trident Z Royal, DDR4 3000MHz, CL16, 1.35V, hopea
","250,00 
                                        ","Lisää aimo annos kuninkaallista blingiä kokoonpanoosi!  
                                        ",jimms.fi/fi/Product/Show/151541/f4-3000c16q-32gtrs/g-skill-32gb-4-x-8gb-trident-z-royal-ddr4-3000mhz-cl16-1_35v-hopea
"
Corsair 128GB (4 x 32GB) Vengeance LPX, DDR4 2400MHz, CL16, 1.20V, musta
","587,00 
                                        ","Muistipuoli kuntoon Corsairin avulla!  
                                        ",jimms.fi/fi/Product/Show/153096/cmk128gx4m4a2400c16/corsair-128gb-4-x-32gb-vengeance-lpx-ddr4-2400mhz-cl16-1_20v-musta
"
Corsair 32GB (1 x 32GB) Vengeance LPX, DDR4 2400MHz, CL16, 1.20V, musta
","168,00 
                                        ","Muistipuoli kuntoon Corsairin avulla!  
                                        ",jimms.fi/fi/Product/Show/153103/cmk32gx4m1a2400c16/corsair-32gb-1-x-32gb-vengeance-lpx-ddr4-2400mhz-cl16-1_20v-musta
"
Corsair 128GB (8 x 16GB) Dominator Platinum RGB, DDR4 3000MHz, CL15, 1.35V, musta
","1 041,00 
                                        ","Näyttävä ja suorituskykyinen muistisarja!  
                                        ",jimms.fi/fi/Product/Show/153116/cmt128gx4m8c3000c15/corsair-128gb-8-x-16gb-dominator-platinum-rgb-ddr4-3000mhz-cl15-1_35v-musta
"
Corsair 32GB (4 x 8GB) Dominator Platinum RGB, DDR4 3466MHz, CL16, 1.35V, musta
","351,00 
                                        ","Näyttävä ja suorituskykyinen muistisarja!  
                                        ",jimms.fi/fi/Product/Show/153123/cmt32gx4m4c3466c16/corsair-32gb-4-x-8gb-dominator-platinum-rgb-ddr4-3466mhz-cl16-1_35v-musta
"
Kingston 16GB (4x4GB) HyperX Fury, DDR4 2400MHz, CL15, 1.2V, musta
","92,00 
                                        ",,jimms.fi/fi/Product/Show/153587/hx424c15fb3k4-16/kingston-16gb-4x4gb-hyperx-fury-ddr4-2400mhz-cl15-1_2v-musta
"
Kingston 32GB (4x8GB) HyperX Fury, DDR4 2400MHz, CL15, 1.2V, musta
","148,00 
                                        ",,jimms.fi/fi/Product/Show/153590/hx424c15fb3k4-32/kingston-32gb-4x8gb-hyperx-fury-ddr4-2400mhz-cl15-1_2v-musta
"
Kingston 64GB (4x16GB) HyperX Fury RGB, DDR4 2400MHz, CL15, 1.2V, musta
","287,00 
                                        ","Päästä tyylisi valloilleen. Päästä FURY-tyyli valloilleen.  
                                        ",jimms.fi/fi/Product/Show/153855/hx424c15fb3ak4-64/kingston-64gb-4x16gb-hyperx-fury-rgb-ddr4-2400mhz-cl15-1_2v-musta
"
Kingston 8 GB (1 x 8GB) HyperX Predator, DDR4 4000MHz, CL19, 1.35V, musta
","73,00 
                                        ",,jimms.fi/fi/Product/Show/155429/hx440c19pb3-8/kingston-8-gb-1-x-8gb-hyperx-predator-ddr4-4000mhz-cl19-1_35v-musta
"
Crucial 64GB (2 x 32GB) Ballistix RGB Red, DDR4 3600MHz, CL16, 1.35V, punainen
","449,00 
                                        ","Muistipuoli kuntoon Crucialin avulla! | RGB-valaisu!  
                                        ",jimms.fi/fi/Product/Show/158752/bl2k32g36c16u4rl/crucial-64gb-2-x-32gb-ballistix-rgb-red-ddr4-3600mhz-cl16-1_35v-punainen
"
Kingston 32GB (2 x 16GB) HyperX FURY DDR4, 2400MHz, CL15, 1.20V, musta
","134,00 
                                        ","Vapauta tyylisi. Vapauta FURYsi.  
                                        ",jimms.fi/fi/Product/Show/163929/hx424c15fb4k2-32/kingston-32gb-2-x-16gb-hyperx-fury-ddr4-2400mhz-cl15-1_20v-musta
"
Kingston 64GB (4 x 16GB) HyperX FURY DDR4, 3466MHz, CL17, 1.35V, musta
","332,00 
                                        ","Vapauta tyylisi. Vapauta FURYsi.  
                                        ",jimms.fi/fi/Product/Show/163939/hx434c17fb4k4-64/kingston-64gb-4-x-16gb-hyperx-fury-ddr4-3466mhz-cl17-1_35v-musta
"
Corsair 64GB (4 x 16GB) Dominator Platinum RGB, DDR4 3200MHz, CL16, 1.35V, musta
","387,00 
                                        ","Näyttävä ja suorituskykyinen muistisarja!  
                                        ",jimms.fi/fi/Product/Show/164252/cmt64gx4m4c3200c16/corsair-64gb-4-x-16gb-dominator-platinum-rgb-ddr4-3200mhz-cl16-1_35v-musta
"
Corsair 4GB (1 x 4GB), DDR3 1600MHz, CL11, 1.5V
","32,00 
                                        ",,jimms.fi/fi/Product/Show/80534/cmx4gx3m1a1600c11/corsair-4gb-1-x-4gb-ddr3-1600mhz-cl11-1_5v
"
Corsair 16GB (4 x 4GB) Vengeance LPX, DDR4 2133MHz, CL13, 1.2V
","90,00 
                                        ",,jimms.fi/fi/Product/Show/114885/cmk16gx4m4a2133c13/corsair-16gb-4-x-4gb-vengeance-lpx-ddr4-2133mhz-cl13-1_2v
"
Team Group 32GB (2x16GB) Delta Series, DDR4 2400MHz, CL15, 1.35V, musta/punainen
","349,00 
                                        ","Punainen LED-valaisu!  
                                        ",jimms.fi/fi/Product/Show/141339/tdtrd432g2400hc15bdc01/team-group-32gb-2x16gb-delta-series-ddr4-2400mhz-cl15-1_35v-musta-punainen
"
Team Group 16GB (1x16GB) Elite Series, DDR4 2400MHz, CL16, 1.2V
","139,00 
                                        ",,jimms.fi/fi/Product/Show/141344/ted416g2400c1601/team-group-16gb-1x16gb-elite-series-ddr4-2400mhz-cl16-1_2v
"
Corsair 64GB (8 x 8GB) Vengeance RGB PRO, DDR4 2666MHz, CL16, 1.20V, valkoinen
","434,00 
                                        ","Tyrmäävä RGB-valaisu, iskevä design ja ylivertainen ylikellotus samassa paketissa!  
                                        ",jimms.fi/fi/Product/Show/142711/cmw64gx4m8a2666c16w/corsair-64gb-8-x-8gb-vengeance-rgb-pro-ddr4-2666mhz-cl16-1_20v-valkoinen
"
Corsair 32GB (4 x 8GB) Vengeance RGB PRO, DDR4 2666MHz, CL16, 1.20V, valkoinen
","188,00 
                                        ","Tyrmäävä RGB-valaisu, iskevä design ja ylivertainen ylikellotus samassa paketissa!  
                                        ",jimms.fi/fi/Product/Show/142713/cmw32gx4m4a2666c16w/corsair-32gb-4-x-8gb-vengeance-rgb-pro-ddr4-2666mhz-cl16-1_20v-valkoinen
"
Corsair 32GB (4 x 8GB) Vengeance RGB PRO, DDR4 2933MHz, CL16, 1.35V, musta
","190,00 
                                        ","Tyrmäävä RGB-valaisu, iskevä design ja ylivertainen ylikellotus samassa paketissa!  
                                        ",jimms.fi/fi/Product/Show/143688/cmw32gx4m4z2933c16/corsair-32gb-4-x-8gb-vengeance-rgb-pro-ddr4-2933mhz-cl16-1_35v-musta
"
Crucial 8GB (1 x 8GB) DDR4 2400MHz, SO-DIMM, CL17, 1.20V
","49,00 
                                        ","Memory for Mac!  
                                        ",jimms.fi/fi/Product/Show/150674/ct8g4s24am/crucial-8gb-1-x-8gb-ddr4-2400mhz-so-dimm-cl17-1_20v
"
Corsair 128GB (4 x 32GB) Vengeance LPX, DDR4 2666MHz, CL16, 1.20V, musta
","650,00 
                                        ","Muistipuoli kuntoon Corsairin avulla!  
                                        ",jimms.fi/fi/Product/Show/153097/cmk128gx4m4a2666c16/corsair-128gb-4-x-32gb-vengeance-lpx-ddr4-2666mhz-cl16-1_20v-musta
"
Kingston 32GB (4x8GB) HyperX Fury RGB, DDR4 2666MHz, CL16, 1.2V, musta
","195,00 
                                        ","Päästä tyylisi valloilleen. Päästä FURY-tyyli valloilleen.  
                                        ",jimms.fi/fi/Product/Show/153858/hx426c16fb3ak4-32/kingston-32gb-4x8gb-hyperx-fury-rgb-ddr4-2666mhz-cl16-1_2v-musta
"
Crucial 16GB (2 x 8GB) Ballistix Red, DDR4 3000MHz, CL15, 1.35V, punainen
","89,00 
                                        ","Muistipuoli kuntoon Crucialin avulla!  
                                        ",jimms.fi/fi/Product/Show/158721/bl2k8g30c15u4r/crucial-16gb-2-x-8gb-ballistix-red-ddr4-3000mhz-cl15-1_35v-punainen
"
Corsair 16GB (2 x 8GB) Dominator Platinum RGB, DDR4 4000MHz, CL19, 1.35V, valkoinen
","362,00 
                                        ","Näyttävä ja suorituskykyinen muistisarja!  
                                        ",jimms.fi/fi/Product/Show/162630/cmt16gx4m2k4000c19w/corsair-16gb-2-x-8gb-dominator-platinum-rgb-ddr4-4000mhz-cl19-1_35v-valkoinen
"
Corsair 128GB (8 x 16GB) Vengeance RGB PRO, DDR4 3200MHz, CL16, 1.35V, musta
","767,00 
                                        ","Tyrmäävä RGB-valaisu, iskevä design ja ylivertainen ylikellotus samassa paketissa!  
                                        ",jimms.fi/fi/Product/Show/164254/cmw128gx4m8c3200c16/corsair-128gb-8-x-16gb-vengeance-rgb-pro-ddr4-3200mhz-cl16-1_35v-musta
"
Corsair 4GB DDR3 1333MHZ KIT XMS3 DHS
","93,00 
                                        ",,jimms.fi/fi/Product/Show/23378/tw3x4g1333c9dhx/corsair-4gb-ddr3-1333mhz-kit-xms3-dhs
"
G.Skill 4GB (1 x 4GB), DDR3 1600MHz, SODIMM, CL11, 1.5V
","28,00 
                                        ",,jimms.fi/fi/Product/Show/80824/fa-1600c11s-4gsq/g-skill-4gb-1-x-4gb-ddr3-1600mhz-sodimm-cl11-1_5v
"
Kingston 4GB HyperX Fury, DDR3 1333MHz, CL9, 1.5V, valkoinen
","26,00 
                                        ",,jimms.fi/fi/Product/Show/95931/hx313c9fw-4/kingston-4gb-hyperx-fury-ddr3-1333mhz-cl9-1_5v-valkoinen
"
Kingston 8GB HyperX Fury, DDR3 1333MHz, CL9, 1.5V, valkoinen
","47,00 
                                        ",,jimms.fi/fi/Product/Show/95935/hx313c9fw-8/kingston-8gb-hyperx-fury-ddr3-1333mhz-cl9-1_5v-valkoinen
"
Crucial 1GB (1 x 1GB), DDR 400MHz, CL3, 2.5V
","39,00 
                                        ",,jimms.fi/fi/Product/Show/99466/ct12864x40b/crucial-1gb-1-x-1gb-ddr-400mhz-cl3-2_5v
"
Corsair 16GB (2x8GB) Dominator Platinum, DDR4 2666MHz, CL15, 1.2V
","123,00 
                                        ",,jimms.fi/fi/Product/Show/116890/cmd16gx4m2a2666c15/corsair-16gb-2x8gb-dominator-platinum-ddr4-2666mhz-cl15-1_2v
"
Crucial 8GB Ballistix LT 2400MHz DDR4
","69,00 
                                        ",,jimms.fi/fi/Product/Show/118896/bls8g4d240fsc/crucial-8gb-ballistix-lt-2400mhz-ddr4
"
G.Skill 16GB (2 x 8GB) Trident Z, DDR4 3333MHz, 1.35V
","100,00 
                                        ","Tyylikäs hopea/musta väritys!  
                                        ",jimms.fi/fi/Product/Show/122298/f4-3333c16d-16gtzsk/g-skill-16gb-2-x-8gb-trident-z-ddr4-3333mhz-1_35v
