Product,Price,Description,Url 
"
Streacom FC9 Alpha, tuulettimeton mATX -kotelo, ei optista aukkoa, hopea
","270,90 
                                        ","Tyylikäs passiivijäähdytteinen koteloratkaisu Mini-ITX/mATX -kokoonpanollesi!  
                                        ",jimms.fi/fi/Product/Show/124656/st-fc9s-alpha/streacom-fc9-alpha-tuulettimeton-matx-kotelo-ei-optista-aukkoa-hopea
"
Antec P110 LUCE, ikkunallinen ATX-miditornikotelo, musta
","99,20 
                                        ","Ikonista tyyliä, uudistettuna!  
                                        ",jimms.fi/fi/Product/Show/134696/0-761345-11611-4/antec-p110-luce-ikkunallinen-atx-miditornikotelo-musta
"
Akasa Newton D3 Fanless NUC-kotelo, alumiini, musta
","69,90 
                                        ",,jimms.fi/fi/Product/Show/140534/a-nuc41-m1b/akasa-newton-d3-fanless-nuc-kotelo-alumiini-musta
"
Lian Li PC-J60WRX, ikkunallinen ATX-miditornikotelo, musta/punainen
","209,90 
                                        ",,jimms.fi/fi/Product/Show/140912/pc-j60wrx/lian-li-pc-j60wrx-ikkunallinen-atx-miditornikotelo-musta-punainen
"
Phanteks Enthoo PRO M Acrylic, ikkunallinen miditornikotelo, musta
","93,50 
                                        ",,jimms.fi/fi/Product/Show/117591/ph-es515pa-bk/phanteks-enthoo-pro-m-acrylic-ikkunallinen-miditornikotelo-musta
"
Phanteks Enthoo PRO M Acrylic, ikkunallinen miditornikotelo, antrasiitin harmaa
","92,90 
                                        ",,jimms.fi/fi/Product/Show/125970/ph-es515pa-ag/phanteks-enthoo-pro-m-acrylic-ikkunallinen-miditornikotelo-antrasiitin-harmaa
"
SilverStone SST-FTZ01S, Mini-ITX kotelo, hopea
","139,90 
                                        ",,jimms.fi/fi/Product/Show/112195/sst-ftz01s/silverstone-sst-ftz01s-mini-itx-kotelo-hopea
"
be quiet! Silent Base 600 ATX-kotelo, Hopea
","104,90 
                                        ",,jimms.fi/fi/Product/Show/115403/bg007/be-quiet-silent-base-600-atx-kotelo-hopea
"
BitFenix Pandora Core kylki-ikkunallinen ATX kotelo, musta
","99,90 
                                        ",,jimms.fi/fi/Product/Show/118211/bfc-pan-600-kkwn1-rp/bitfenix-pandora-core-kylki-ikkunallinen-atx-kotelo-musta
"
Corsair Carbide SPEC ALPHA ikkunallinen miditornikotelo, ATX, musta/hopea
","88,90 
                                        ",,jimms.fi/fi/Product/Show/118360/cc-9011084-ww/corsair-carbide-spec-alpha-ikkunallinen-miditornikotelo-atx-musta-hopea
"
Streacom FC10 Alpha, tuulettimeton ATX-kotelo, ei optista aukkoa, hopea
","299,00 
                                        ","Tyylikäs passiivijäähdytteinen koteloratkaisu Mini-ITX/mATX/ATX -kokoonpanollesi!  
                                        ",jimms.fi/fi/Product/Show/124697/st-fc10s-alpha/streacom-fc10-alpha-tuulettimeton-atx-kotelo-ei-optista-aukkoa-hopea
"
Phanteks Enthoo PRO M Acrylic, ikkunallinen miditornikotelo, titaanin vihreä
","92,50 
                                        ",,jimms.fi/fi/Product/Show/125971/ph-es515pa-tg/phanteks-enthoo-pro-m-acrylic-ikkunallinen-miditornikotelo-titaanin-vihrea
"
SilverStone Primera PM01C-RGB ikkunallinen ATX -miditornikotelo, valkoinen
","174,90 
                                        ","SilverStonen kotelouutuus RGB Ledeillä!  
                                        ",jimms.fi/fi/Product/Show/130655/sst-pm01w-rgb/silverstone-primera-pm01c-rgb-ikkunallinen-atx-miditornikotelo-valkoinen
"
SilentiumPC Gladius M35T Pure Black, ikkunallinen ATX-miditornikotelo, musta
","65,40 
                                        ","Monipuolinen ja selkeä ikkunalla varustettu miditornikotelo! | RGB-valaisujärjestelmä  
                                        ",jimms.fi/fi/Product/Show/137772/spc170/silentiumpc-gladius-m35t-pure-black-ikkunallinen-atx-miditornikotelo-musta
"
Raijintek AENEAS, ikkunallinen mATX-kotelo, musta
","82,90 
                                        ","Elegantti kuutiokotelo mATX-kokoonpanollesi!  
                                        ",jimms.fi/fi/Product/Show/140388/0r200021/raijintek-aeneas-ikkunallinen-matx-kotelo-musta
"
Lian Li PC-O5X, ikkunallinen Mini-ITX -kotelo, musta
","314,90 
                                        ",,jimms.fi/fi/Product/Show/140914/pc-o5x/lian-li-pc-o5x-ikkunallinen-mini-itx-kotelo-musta
"
Lian Li PC-A04A, mATX -kotelo, hopea
","121,90 
                                        ",,jimms.fi/fi/Product/Show/140952/pc-a04a/lian-li-pc-a04a-matx-kotelo-hopea
"
Lian Li PC-A75WX, ikkunallinen HPTX-tornikotelo, musta
","248,90 
                                        ",,jimms.fi/fi/Product/Show/141026/pc-a75wx/lian-li-pc-a75wx-ikkunallinen-hptx-tornikotelo-musta
"
Aerocool Bolt, ikkunallinen miditornikotelo, musta
","36,90 
                                        ","Näyttävä vaihtoehto pelikokoonpanosi kodiksi!  
                                        ",jimms.fi/fi/Product/Show/166151/accm-pv15012-11/aerocool-bolt-ikkunallinen-miditornikotelo-musta
"
SilverStone SST-RVZ01-E Raven, Mini-ITX -kotelo, musta
","116,00 
                                        ",,jimms.fi/fi/Product/Show/120430/sst-rvz01b-e/silverstone-sst-rvz01-e-raven-mini-itx-kotelo-musta
"
Phanteks Enthoo EVOLV ATX Tempered Glass Edition, ikkunallinen miditornikotelo, hopea
","199,00 
                                        ","Näyttävä kotelouutuus!  
                                        ",jimms.fi/fi/Product/Show/120795/ph-es515etg-gs/phanteks-enthoo-evolv-atx-tempered-glass-edition-ikkunallinen-miditornikotelo-hopea
"
Raijintek STYX Classic, mATX-kotelo, punainen
","99,90 
                                        ","Raijintekin kotelot tarjoavat tyylikkään asuinsijan komponenteillesi!  
                                        ",jimms.fi/fi/Product/Show/121331/0r200032/raijintek-styx-classic-matx-kotelo-punainen
"
Streacom FC5 Alpha, tuulettimeton ATX-kotelo optisella aukolla, musta
","232,90 
                                        ","Tyylikäs passiivijäähdytteinen koteloratkaisu Mini-ITX/mATX/ATX -kokoonpanollesi!  
                                        ",jimms.fi/fi/Product/Show/124712/st-fc5b-opt-alpha/streacom-fc5-alpha-tuulettimeton-atx-kotelo-optisella-aukolla-musta
"
SilverStone Primera PM02, ikkunallinen ATX-tornikotelo, musta
","119,90 
                                        ","Tyylikäs ja runsailla ominaisuuksilla varustettu kotelovaihtoehto juuri Sinulle!  
                                        ",jimms.fi/fi/Product/Show/142763/sst-pm02b-g/silverstone-primera-pm02-ikkunallinen-atx-tornikotelo-musta
"
Raijintek METIS EVO TGS, ikkunallinen Mini-ITX -kotelo, sininen
","139,90 
                                        ","Erinomaisen ilmanvirtauksen mahdollistava SFF-kotelo!  
                                        ",jimms.fi/fi/Product/Show/155728/0r20b00163/raijintek-metis-evo-tgs-ikkunallinen-mini-itx-kotelo-sininen
"
be quiet! Silent Base 600 ATX-kotelo, Musta
","131,00 
                                        ",,jimms.fi/fi/Product/Show/115402/bg006/be-quiet-silent-base-600-atx-kotelo-musta
"
Corsair Carbide Series SPEC-03 White LED ikkunallinen miditornikotelo, musta
","72,90 
                                        ",,jimms.fi/fi/Product/Show/119659/cc-9011053-ww/corsair-carbide-series-spec-03-white-led-ikkunallinen-miditornikotelo-musta
"
Streacom FC9 Alpha, tuulettimeton mATX -kotelo optisella aukolla, hopea
","270,90 
                                        ","Tyylikäs passiivijäähdytteinen koteloratkaisu Mini-ITX/mATX -kokoonpanollesi!  
                                        ",jimms.fi/fi/Product/Show/124659/st-fc9s-opt-alpha/streacom-fc9-alpha-tuulettimeton-matx-kotelo-optisella-aukolla-hopea
"
Zalman Z9 NEO, ikkunallinen ATX -miditornikotelo, musta
","79,90 
                                        ","Tyylikäs kotelovaihtoehto Zalmanilta!  
                                        ",jimms.fi/fi/Product/Show/124765/z9-neo-black/zalman-z9-neo-ikkunallinen-atx-miditornikotelo-musta
"
Phanteks Eclipse P400 Tempered Glass, ikkunallinen ATX-miditornikotelo, antrasiitinharmaa
","85,90 
                                        ","Kaunis ja hienostunut kotelovaihtoehto kokoonpanollesi!  
                                        ",jimms.fi/fi/Product/Show/127366/ph-ec416ptg-ag/phanteks-eclipse-p400-tempered-glass-ikkunallinen-atx-miditornikotelo-antrasiitinharmaa
"
Lian Li Alpha 330X, ikkunallinen miditornikotelo, musta
","124,90 
                                        ","Ole Alpha koteloasi myöten!  
                                        ",jimms.fi/fi/Product/Show/136512/alpha-330x/lian-li-alpha-330x-ikkunallinen-miditornikotelo-musta
"
BitFenix Aegis Core Micro-ATX kotelo, punainen/musta
","86,90 
                                        ","Aegis suojaa komponenttisi!  
                                        ",jimms.fi/fi/Product/Show/140295/bfc-aeg-300-rkwn1-rp/bitfenix-aegis-core-micro-atx-kotelo-punainen-musta
"
Lian Li PC-V720A, ATX-kotelo, hopea
","237,90 
                                        ",,jimms.fi/fi/Product/Show/141019/pc-v720a/lian-li-pc-v720a-atx-kotelo-hopea
"
Lian Li PC-V720X, ATX-kotelo, musta
","237,90 
                                        ",,jimms.fi/fi/Product/Show/141021/pc-v720x/lian-li-pc-v720x-atx-kotelo-musta
"
Lian Li PC-Q03A, Mini-ITX -kotelo, hopea
","79,90 
                                        ",,jimms.fi/fi/Product/Show/141440/pc-q03a/lian-li-pc-q03a-mini-itx-kotelo-hopea
"
Raijintek METIS EVO ALS, Mini-ITX -kotelo, hopea
","139,90 
                                        ","Erinomaisen ilmanvirtauksen mahdollistava SFF-kotelo!  
                                        ",jimms.fi/fi/Product/Show/155732/0r20b00168/raijintek-metis-evo-als-mini-itx-kotelo-hopea
"
Chieftec UNI minitower,jossa 350W ATX12V virtalähde,2x5,25"",4x3,5"",mu
","133,00 
                                        ",,jimms.fi/fi/Product/Show/104494/bd-02b-sl-u3/chieftec-uni-minitower-jossa-350w-atx12v-virtalahde-2x5_25-4x3_5-mu
"
BitFenix Aegis Micro-ATX kotelo, valkoinen/musta
","103,90 
                                        ","Aegis suojaa komponenttisi!  
                                        ",jimms.fi/fi/Product/Show/110823/bfc-aeg-300-wkwl1-rp/bitfenix-aegis-micro-atx-kotelo-valkoinen-musta
"
Raijintek STYX Classic, mATX-kotelo, vihreä
","99,90 
                                        ","Raijintekin kotelot tarjoavat tyylikkään asuinsijan komponenteillesi!  
                                        ",jimms.fi/fi/Product/Show/121330/0r200033/raijintek-styx-classic-matx-kotelo-vihrea
"
Streacom FC8 Alpha, tuulettimeton Mini-ITX -kotelo optisella aukolla, hopea
","156,90 
                                        ","Tyylikäs passiivijäähdytteinen koteloratkaisu Mini-ITX -kokoonpanollesi!  
                                        ",jimms.fi/fi/Product/Show/124716/st-fc8s-opt-alpha/streacom-fc8-alpha-tuulettimeton-mini-itx-kotelo-optisella-aukolla-hopea
"
Streacom FC7 Alpha, Mini-ITX -kotelo optisella aukolla, musta
","99,00 
                                        ","Tyylikäs koteloratkaisu Mini-ITX -kokoonpanollesi!  
                                        ",jimms.fi/fi/Product/Show/125498/st-f7cb-opt-alpha/streacom-fc7-alpha-mini-itx-kotelo-optisella-aukolla-musta
"
Akasa Plato X7, UCFF-kotelo, musta
","99,00 
                                        ",,jimms.fi/fi/Product/Show/129917/a-nuc37-m1b/akasa-plato-x7-ucff-kotelo-musta
"
Deepcool EARLKASE RGB, ikkunallinen ATX -miditornikotelo, musta
","79,90 
                                        ","RGB -valaisulla varustettu tyylikäs kotelovalinta!  
                                        ",jimms.fi/fi/Product/Show/133409/earlkase-rgb/deepcool-earlkase-rgb-ikkunallinen-atx-miditornikotelo-musta
"
Lian Li PC-Q50X, Mini-ITX -kotelo, musta
","156,90 
                                        ",,jimms.fi/fi/Product/Show/140939/pc-q50x/lian-li-pc-q50x-mini-itx-kotelo-musta
"
SilverStone Ikkunallinen ATX-tornikotelo, SST-FT04B Fortress USB 3.0, musta
","149,90 
                                        ",,jimms.fi/fi/Product/Show/83886/sst-ft04b-w-usb-3-0/silverstone-ikkunallinen-atx-tornikotelo-sst-ft04b-fortress-usb-3_0-musta
"
BitFenix Aegis Micro-ATX kotelo, musta
","103,90 
                                        ","Aegis suojaa komponenttisi!  
                                        ",jimms.fi/fi/Product/Show/110821/bfc-aeg-300-kkwl1-rp/bitfenix-aegis-micro-atx-kotelo-musta
"
Corsair Carbide Series SPEC-03 Orange LED ikkunallinen miditornikotelo, musta
","74,00 
                                        ",,jimms.fi/fi/Product/Show/119660/cc-9011054-ww/corsair-carbide-series-spec-03-orange-led-ikkunallinen-miditornikotelo-musta
"
Raijintek STYX, ikkunallinen mATX-kotelo, kulta
","99,90 
                                        ","Raijintekin kotelot tarjoavat tyylikkään asuinsijan komponenteillesi!  
                                        ",jimms.fi/fi/Product/Show/121333/0r200029/raijintek-styx-ikkunallinen-matx-kotelo-kulta
"
Lian Li PC-7NA, ATX-miditornikotelo, hopea
","115,90 
                                        ",,jimms.fi/fi/Product/Show/140899/pc-7na/lian-li-pc-7na-atx-miditornikotelo-hopea
"
Lian Li PC-7NB, ATX-miditornikotelo, musta
","113,90 
                                        ",,jimms.fi/fi/Product/Show/140900/pc-7nb/lian-li-pc-7nb-atx-miditornikotelo-musta
"
Lian Li PC-8FB, ATX-miditornikotelo, musta
","129,90 
                                        ",,jimms.fi/fi/Product/Show/140910/pc-8fb/lian-li-pc-8fb-atx-miditornikotelo-musta
"
be quiet! Silent Base 600 ikkunallinen ATX-kotelo, Oranssi
","119,90 
                                        ",,jimms.fi/fi/Product/Show/115350/bgw05/be-quiet-silent-base-600-ikkunallinen-atx-kotelo-oranssi
"
Streacom FC5 Alpha, tuulettimeton ATX-kotelo, ei optista aukkoa, hopea
","229,00 
                                        ","Tyylikäs passiivijäähdytteinen koteloratkaisu Mini-ITX/mATX/ATX -kokoonpanollesi!  
                                        ",jimms.fi/fi/Product/Show/124710/st-fc5s-alpha/streacom-fc5-alpha-tuulettimeton-atx-kotelo-ei-optista-aukkoa-hopea
"
BitFenix Aegis Core Micro-ATX kotelo, musta
","89,90 
                                        ","Aegis suojaa komponenttisi!  
                                        ",jimms.fi/fi/Product/Show/110826/bfc-aeg-300-kkwn1-rp/bitfenix-aegis-core-micro-atx-kotelo-musta
"
Streacom FC8 Alpha, tuulettimeton Mini-ITX -kotelo optisella aukolla, musta
","156,90 
                                        ","Tyylikäs passiivijäähdytteinen koteloratkaisu Mini-ITX -kokoonpanollesi!  
                                        ",jimms.fi/fi/Product/Show/111715/st-fc8b-opt-alpha/streacom-fc8-alpha-tuulettimeton-mini-itx-kotelo-optisella-aukolla-musta
"
Raijintek STYX, ikkunallinen mATX-kotelo, hopea
","99,90 
                                        ","Raijintekin kotelot tarjoavat tyylikkään asuinsijan komponenteillesi!  
                                        ",jimms.fi/fi/Product/Show/121337/0r200027/raijintek-styx-ikkunallinen-matx-kotelo-hopea
